id_employee,age,revenu_mensuel,poste,nombre_experiences_precedentes,annee_experience_totale,annees_dans_l_entreprise,annees_dans_le_poste_actuel,nombre_participation_pee,nb_formations_suivies,distance_domicile_travail,niveau_education,annees_depuis_la_derniere_promotion,annes_sous_responsable_actuel,satisfaction_employee_environnement,note_evaluation_precedente,niveau_hierarchique_poste,satisfaction_employee_nature_travail,satisfaction_employee_equipe,satisfaction_employee_equilibre_pro_perso,note_evaluation_actuelle,revenu_log,augmentation_salaire_precedent(%),frequence_deplacement_encoded,classification_revenu_encoded,anciennete_cat_encoded,genre_F,genre_M,statut_marital_Célibataire,statut_marital_Divorcé(e),statut_marital_Marié(e),departement_Commercial,departement_Consulting,departement_Ressources Humaines,poste_Assistant de Direction,poste_Cadre Commercial,poste_Consultant,poste_Directeur Technique,poste_Manager,poste_Représentant Commercial,poste_Ressources Humaines,poste_Senior Manager,poste_Tech Lead,domaine_etude_Autre,domaine_etude_Entrepreunariat,domaine_etude_Infra & Cloud,domaine_etude_Marketing,domaine_etude_Ressources Humaines,domaine_etude_Transformation Digitale,heure_supplementaires_Non,heure_supplementaires_Oui
110,34,4325,Tech Lead,1,5,5,2,0,2,1,2,1,3,1,3,2,2,3,3,3,8.372398606513004,15,1,5,2,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
112,56,7260,Tech Lead,4,10,6,4,0,3,7,3,0,2,4,1,3,4,1,2,3,8.890272839380247,11,1,6,2,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
113,23,2322,Représentant Commercial,3,3,0,0,1,3,2,1,0,0,3,3,1,1,3,3,3,7.750614732770409,13,1,3,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
116,51,2075,Consultant,3,10,4,2,2,4,9,4,0,3,4,3,1,4,2,3,4,7.638198244285779,23,1,3,2,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
117,30,4152,Manager,1,11,11,10,3,3,2,3,1,8,3,2,2,4,1,3,3,8.331586243630754,19,1,5,4,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
118,46,9619,Cadre Commercial,1,9,9,8,0,3,9,2,4,7,3,2,3,4,4,3,3,9.171599543659752,16,1,7,3,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
119,40,13503,Manager,1,21,5,3,1,3,1,4,1,11,3,2,4,2,4,2,4,9.510741216835738,22,2,8,5,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
120,51,5441,Cadre Commercial,0,11,10,7,0,2,21,4,1,0,3,3,2,4,4,1,4,8.601901919343192,22,1,6,3,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
121,30,5209,Cadre Commercial,1,11,11,8,3,4,4,2,2,7,3,2,2,2,2,2,3,8.558335134747413,12,1,6,4,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
124,46,10673,Manager,2,21,10,9,1,5,1,3,1,5,3,2,3,1,3,2,3,9.27556615689389,13,2,7,3,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
125,32,5010,Cadre Commercial,1,12,11,8,0,0,6,4,1,7,2,3,2,3,1,3,3,8.519390774959724,16,1,6,4,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
126,54,13549,Directeur Technique,1,16,4,3,1,5,2,4,0,3,1,3,3,3,1,1,3,9.514141826307847,12,1,8,2,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
128,24,4999,Cadre Commercial,0,4,3,2,1,2,3,2,0,2,1,3,2,3,1,2,4,8.517193191416238,21,1,5,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
129,28,4221,Cadre Commercial,1,5,5,4,0,3,4,3,0,4,2,3,2,3,2,4,3,8.348064228408266,15,0,5,2,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
131,58,13872,Cadre Commercial,0,10,5,10,0,1,10,4,1,8,4,3,4,3,3,2,3,9.537699784080726,13,1,8,6,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
132,44,2042,Consultant,4,17,3,2,1,3,23,3,1,2,2,3,2,2,3,4,3,7.622174594817622,12,0,3,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
133,37,2073,Ressources Humaines,4,7,3,2,0,3,6,4,0,2,3,3,1,1,4,3,4,7.637234388789473,22,1,3,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
134,32,2956,Assistant de Direction,1,1,1,0,0,2,1,1,0,0,4,3,1,1,4,3,3,7.9919305198524775,13,1,4,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
137,20,2926,Consultant,1,1,1,0,0,5,6,3,1,0,4,2,1,4,2,3,3,7.9817332866918855,18,2,4,0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
139,37,5163,Manager,5,17,1,0,1,2,2,2,0,0,3,2,2,4,4,4,3,8.549466751966532,14,0,6,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
140,59,18844,Senior Manager,1,10,3,2,1,3,2,4,2,2,3,2,5,4,4,3,4,9.844002905701236,21,0,8,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
142,25,5744,Cadre Commercial,1,6,6,4,0,1,5,3,0,3,3,2,2,3,4,3,3,8.656085190282855,11,1,6,2,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
143,25,2889,Assistant de Direction,1,2,2,2,2,2,7,1,2,1,4,2,1,4,3,3,3,7.969011781106478,11,1,4,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
144,22,2871,Consultant,1,1,0,0,0,5,15,3,0,0,2,3,1,4,3,3,3,7.962763930168115,15,1,4,0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
145,51,7484,Manager,3,21,13,12,0,1,1,4,1,8,1,2,3,1,3,2,4,8.920656296853728,20,2,6,4,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
147,34,6074,Consultant,1,9,9,7,0,3,7,3,0,6,1,1,2,3,4,3,4,8.711937268208748,24,2,6,3,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
148,54,17328,Senior Manager,2,21,5,3,0,3,26,3,4,4,4,4,4,4,3,3,3,9.760136677640245,12,0,8,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
150,24,2774,Consultant,0,6,5,3,1,2,18,1,1,2,2,3,1,3,3,3,3,7.928406026180535,12,1,4,2,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
151,34,4505,Assistant de Direction,6,12,1,0,1,3,6,4,0,0,3,2,2,2,3,3,3,8.41316512099219,15,1,5,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
152,37,7428,Cadre Commercial,2,12,5,3,0,3,3,3,1,3,3,3,3,4,1,3,3,8.913146539151807,12,1,6,2,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
153,34,11631,Senior Manager,2,14,11,10,0,6,5,3,1,8,3,2,3,1,4,3,3,9.3615151997733,12,1,7,4,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
154,36,9738,Cadre Commercial,0,10,9,7,1,6,11,2,2,8,2,3,3,4,3,3,3,9.1838937219612,14,2,7,3,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
155,36,2835,Consultant,5,7,1,0,1,2,3,2,0,0,1,3,1,4,1,3,4,7.950149887652018,22,1,4,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
159,30,2613,Assistant de Direction,1,10,10,7,3,2,23,3,0,9,1,1,1,3,3,2,4,7.868636894184167,25,2,4,3,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
160,33,6146,Cadre Commercial,0,8,7,7,1,2,22,2,0,7,3,3,2,2,1,4,3,8.72371943690701,13,0,6,3,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
161,56,4963,Assistant de Direction,1,7,5,4,3,2,14,4,4,3,2,3,1,2,1,3,3,8.509967146324497,18,1,5,2,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
162,51,19537,Directeur Technique,7,21,5,3,0,5,6,3,1,3,1,3,5,3,3,3,3,9.880116566212887,13,1,8,5,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
163,31,6172,Cadre Commercial,4,12,7,7,0,3,6,4,1,7,2,1,2,3,2,2,3,8.727940222393896,18,1,6,3,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
164,26,2368,Assistant de Direction,1,5,5,4,0,3,6,3,4,3,3,2,1,2,3,2,3,7.7702232041587855,19,1,3,2,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
165,58,10312,Manager,1,10,5,10,1,3,23,4,1,6,4,3,3,4,4,2,3,9.24116051431607,12,1,7,6,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
167,19,1675,Représentant Commercial,1,0,0,0,0,2,22,1,0,0,4,3,1,3,4,2,3,7.424165281042028,19,1,2,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
169,22,2523,Consultant,0,3,2,1,1,2,2,1,2,1,3,3,1,4,3,3,3,7.8336002236611035,14,1,4,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
170,49,6567,Tech Lead,1,16,15,11,0,2,20,4,1,11,3,3,2,1,3,2,3,8.789964651132264,14,1,6,4,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
171,43,4739,Assistant de Direction,4,18,3,2,0,2,28,3,1,2,2,4,1,3,4,3,3,8.463792414689122,12,2,5,1,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
174,50,9208,Cadre Commercial,4,16,2,2,0,3,12,3,2,1,3,3,3,4,4,3,3,9.127936545721367,11,2,7,1,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
175,31,4559,Cadre Commercial,3,4,2,2,1,2,20,3,2,2,2,1,2,3,3,3,3,8.425077902508432,11,1,5,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
176,41,8189,Cadre Commercial,3,12,9,7,1,2,9,1,0,7,3,3,3,3,3,3,3,9.010669176847115,13,1,7,3,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
177,26,2942,Ressources Humaines,1,8,8,7,1,3,25,1,1,7,3,3,1,3,4,3,4,7.987184748233473,23,1,4,3,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
178,36,4941,Tech Lead,6,7,3,2,2,0,6,2,0,1,2,3,2,2,4,3,4,8.505525386548555,20,1,5,1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
179,51,10650,Tech Lead,2,18,4,2,0,2,8,4,0,3,1,1,3,4,4,3,3,9.273409063443166,15,2,7,2,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
182,39,5902,Cadre Commercial,4,17,15,11,1,1,4,4,1,9,4,2,2,3,3,4,3,8.683215975240689,14,1,6,4,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
183,25,8639,Cadre Commercial,2,6,2,2,0,3,28,3,2,2,1,2,2,3,4,3,3,9.064157861798101,18,1,7,1,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
184,30,6347,Ressources Humaines,0,12,11,9,0,2,9,3,4,7,3,3,2,4,4,1,3,8.7558950816463,19,1,6,4,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
190,32,4200,Consultant,7,10,5,4,0,2,9,3,0,4,1,3,1,1,1,4,4,8.343077871169383,22,1,5,2,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
192,45,3452,Assistant de Direction,5,9,6,5,0,2,29,3,0,3,3,3,1,4,2,2,3,8.146998697389993,13,1,4,2,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
193,38,4317,Assistant de Direction,3,19,3,2,0,2,3,5,2,2,4,3,2,3,2,3,4,8.370547611074752,20,1,5,1,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
194,30,2632,Assistant de Direction,1,5,5,4,0,4,18,3,0,4,1,3,1,3,3,2,3,7.87587915949631,14,1,4,2,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
195,32,4668,Cadre Commercial,0,9,8,7,3,2,9,2,0,7,4,1,2,4,4,4,3,8.448700194970938,17,2,5,3,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
197,30,3204,Assistant de Direction,5,8,3,2,1,3,5,3,2,2,4,3,1,1,4,3,3,8.07246736935477,14,1,4,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
198,30,2720,Consultant,0,6,5,3,0,3,2,1,1,2,2,2,1,4,4,3,3,7.908754738783246,13,1,4,2,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
199,41,17181,Senior Manager,4,21,7,6,1,2,10,3,1,7,4,2,4,1,2,2,3,9.751617603198001,13,2,8,3,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
200,41,2238,Consultant,2,7,5,0,1,2,9,4,1,4,3,3,1,1,4,3,4,7.713784616598755,21,1,3,2,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
201,19,1483,Consultant,1,1,1,0,0,3,3,1,0,0,2,3,1,2,4,3,3,7.302496423727326,14,1,1,0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
202,40,5605,Assistant de Direction,1,20,5,7,1,2,26,3,2,13,2,3,2,2,1,3,3,8.631592731724734,11,2,6,5,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
204,35,7295,Cadre Commercial,1,10,10,8,2,3,1,5,0,6,3,3,3,2,1,3,3,8.895081531754167,13,1,6,3,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
205,53,2306,Représentant Commercial,2,13,7,7,1,3,6,2,4,5,2,3,2,3,4,1,4,7.7437032581737535,20,1,3,3,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
207,32,8998,Cadre Commercial,1,9,9,8,0,2,8,3,3,7,2,3,3,4,4,3,3,9.104868739033948,14,2,7,3,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
208,29,4319,Tech Lead,1,10,10,7,1,1,1,1,0,9,4,3,2,3,1,3,3,8.371010681238156,13,0,5,3,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
211,51,6132,Tech Lead,2,10,1,0,0,2,7,4,0,0,2,2,2,3,3,3,3,8.721439305625983,17,1,6,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
214,58,3346,Assistant de Direction,4,9,1,0,1,3,9,3,0,0,2,2,1,2,2,2,4,8.115819701211327,20,1,4,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
215,40,10855,Cadre Commercial,7,15,12,11,1,2,4,4,2,11,3,2,3,4,1,2,3,9.292473201514705,11,1,7,4,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
216,34,2231,Représentant Commercial,6,6,4,3,1,3,2,4,1,2,3,3,1,3,4,3,3,7.710653323501202,18,2,3,2,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
217,22,2323,Assistant de Direction,1,2,2,2,2,6,19,1,2,2,3,3,1,4,1,3,4,7.751045117971802,24,1,3,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
218,27,2024,Assistant de Direction,6,6,2,2,1,1,9,3,2,2,4,3,1,2,4,1,3,7.613324979540639,18,0,3,1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
221,28,2713,Assistant de Direction,1,5,5,2,1,2,21,3,0,2,3,3,1,4,3,1,3,7.906178840394815,11,1,4,2,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
223,57,9439,Manager,3,12,5,3,1,2,24,2,1,4,3,4,3,4,2,1,3,9.152711259139547,16,1,7,2,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
224,27,2566,Assistant de Direction,1,1,1,1,1,2,3,3,0,1,3,2,1,3,4,2,3,7.8504931808711405,15,0,4,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
226,50,19926,Senior Manager,3,21,5,4,0,5,11,3,4,4,3,3,5,2,2,3,3,9.899830875032585,15,1,8,2,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
227,41,2451,Assistant de Direction,4,13,9,8,1,2,14,3,1,8,1,3,1,3,1,3,3,7.804659297056102,12,1,3,3,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
228,30,9419,Cadre Commercial,2,12,10,9,1,2,5,3,1,4,2,3,3,4,3,3,3,9.150590367570409,12,1,7,3,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
230,38,8686,Cadre Commercial,4,12,8,3,0,2,1,4,0,7,1,2,2,4,3,4,4,9.06958293425992,22,1,7,3,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
